Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,RUS,Russian Federation,2006,Female,Age_unknown,[Unknown],20,0.70397747,,
EU,Europe,RUS,Russian Federation,2006,Male,Age_unknown,[Unknown],221,1.95074587,,
EU,Europe,RUS,Russian Federation,2006,Female,Age_all,[All],7247,0.71178676,7.45169568,9.47555676
EU,Europe,RUS,Russian Federation,2006,Female,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2006,Female,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2006,Female,Age05_09,[5-9],0,0,,0
EU,Europe,RUS,Russian Federation,2006,Female,Age10_14,[10-14],75,7.5,,2.0351677
EU,Europe,RUS,Russian Federation,2006,Female,Age15_19,[15-19],398,11.18605958,,7.08061206
EU,Europe,RUS,Russian Federation,2006,Female,Age20_24,[20-24],471,8.10252881,,7.59890434
EU,Europe,RUS,Russian Federation,2006,Female,Age25_29,[25-29],478,5.6156015,,8.59737589
EU,Europe,RUS,Russian Federation,2006,Female,Age30_34,[30-34],496,4.64985469,,9.49372419
EU,Europe,RUS,Russian Federation,2006,Male,Age45_49,[45-49],4082,4.33867608,,71.7911451
EU,Europe,RUS,Russian Federation,2006,Male,Age50_54,[50-54],3452,3.03910693,,70.91129227
EU,Europe,RUS,Russian Federation,2006,Male,Age55_59,[55-59],2437,2.06511423,,63.41370246
EU,Europe,RUS,Russian Federation,2006,Male,Age60_64,[60-64],1021,1.39423733,,57.55475171
EU,Europe,RUS,Russian Federation,2006,Male,Age65_69,[65-69],1898,1.23945354,,67.64576004
EU,Europe,RUS,Russian Federation,2006,Male,Age70_74,[70-74],1206,0.9890921,,73.92518845
EU,Europe,RUS,Russian Federation,2006,Male,Age75_79,[75-79],1253,0.91244065,,95.75279426
EU,Europe,RUS,Russian Federation,2006,Male,Age80_84,[80-84],294,0.4669854,,62.28364906
EU,Europe,RUS,Russian Federation,2006,Male,Age85_over,[85+],154,0.39196722,,82.77923209
