Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1964,All,Age85_over,[85+],1,1.0989011,,123.6093943
CSA,Central and South America,SUR,Suriname,1964,Male,Age_all,[All],15,1.18858954,16.33777859,9.40132371
CSA,Central and South America,SUR,Suriname,1964,Male,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1964,Male,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age15_19,[15-19],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age20_24,[20-24],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age25_29,[25-29],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age30_34,[30-34],3,9.67741935,,32.61933239
CSA,Central and South America,SUR,Suriname,1964,Male,Age35_39,[35-39],1,5.55555556,,12.667849
CSA,Central and South America,SUR,Suriname,1964,Male,Age40_44,[40-44],1,2.5,,15.35626536
CSA,Central and South America,SUR,Suriname,1964,Male,Age45_49,[45-49],2,4.87804878,,40.81632653
CSA,Central and South America,SUR,Suriname,1964,Male,Age50_54,[50-54],2,3.84615385,,39.86446083
CSA,Central and South America,SUR,Suriname,1964,Male,Age55_59,[55-59],1,1.88679245,,27.97202797
CSA,Central and South America,SUR,Suriname,1964,Male,Age60_64,[60-64],3,3.48837209,,91.99632015
CSA,Central and South America,SUR,Suriname,1964,Male,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,Male,Age70_74,[70-74],1,0.7518797,,58.99705015
