Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,LVA,Latvia,2005,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2005,All,Age10_14,[10-14],5,10.86956522,,3.70159243
EU,Europe,LVA,Latvia,2005,All,Age15_19,[15-19],19,16.96428571,,10.58773049
EU,Europe,LVA,Latvia,2005,All,Age20_24,[20-24],32,14.74654378,,18.87883329
EU,Europe,LVA,Latvia,2005,All,Age25_29,[25-29],38,14.96062992,,25.13177649
EU,Europe,LVA,Latvia,2005,All,Age30_34,[30-34],48,12.90322581,,30.85249295
EU,Europe,LVA,Latvia,2005,All,Age35_39,[35-39],38,6.66666667,,25.10322048
EU,Europe,LVA,Latvia,2005,All,Age40_44,[40-44],47,5.43981481,,28.79566717
EU,Europe,LVA,Latvia,2005,All,Age45_49,[45-49],65,5.46218487,,39.56924313
EU,Europe,LVA,Latvia,2005,All,Age50_54,[50-54],64,3.83004189,,44.53878006
EU,Europe,LVA,Latvia,2005,All,Age55_59,[55-59],40,1.98906017,,30.93269818
EU,Europe,LVA,Latvia,2005,All,Age60_64,[60-64],41,1.47961025,,32.93648881
EU,Europe,LVA,Latvia,2005,All,Age65_69,[65-69],43,1.19810532,,33.65659317
EU,Europe,LVA,Latvia,2005,All,Age70_74,[70-74],34,0.8,,34.40007285
EU,Europe,LVA,Latvia,2005,All,Age75_79,[75-79],21,0.41824338,,25.99009901
EU,Europe,LVA,Latvia,2005,All,Age80_84,[80-84],17,0.36932435,,37.59398496
EU,Europe,LVA,Latvia,2005,All,Age85_over,[85+],12,0.24004801,,50.16512688
EU,Europe,LVA,Latvia,2006,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2006,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2006,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2006,All,Age10_14,[10-14],0,0,,0
EU,Europe,LVA,Latvia,2006,All,Age15_19,[15-19],13,11.71171171,,7.45917536
EU,Europe,LVA,Latvia,2006,All,Age20_24,[20-24],37,19.47368421,,21.54143524
EU,Europe,LVA,Latvia,2006,All,Age25_29,[25-29],25,10.63829787,,16.68858434
EU,Europe,LVA,Latvia,2006,All,Age30_34,[30-34],44,11.85983827,,28.72081411
EU,Europe,LVA,Latvia,2006,All,Age35_39,[35-39],36,6.30472855,,23.73574207
EU,Europe,LVA,Latvia,2006,All,Age40_44,[40-44],34,4.02366864,,21.62175912
EU,Europe,LVA,Latvia,2006,All,Age45_49,[45-49],63,4.60863204,,38.00194232
EU,Europe,LVA,Latvia,2006,All,Age50_54,[50-54],56,3.20366133,,38.70584251
EU,Europe,LVA,Latvia,2006,All,Age55_59,[55-59],37,1.64957646,,27.78194924
EU,Europe,LVA,Latvia,2006,All,Age60_64,[60-64],27,1.01237345,,23.1612538
EU,Europe,LVA,Latvia,2006,All,Age65_69,[65-69],26,0.72162087,,20.13038294
EU,Europe,LVA,Latvia,2006,All,Age70_74,[70-74],39,0.94316808,,39.77887028
EU,Europe,LVA,Latvia,2006,All,Age75_79,[75-79],29,0.56851598,,35.50006121
EU,Europe,LVA,Latvia,2006,All,Age80_84,[80-84],10,0.21195422,,20.84114876
EU,Europe,LVA,Latvia,2006,All,Age85_over,[85+],11,0.22244692,,44.70272687
EU,Europe,LVA,Latvia,2007,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2007,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2007,All,Age05_09,[5-9],0,0,,0
EU,Europe,LVA,Latvia,2007,All,Age10_14,[10-14],3,8.10810811,,2.72491939
EU,Europe,LVA,Latvia,2007,All,Age15_19,[15-19],15,12.60504202,,8.99712092
EU,Europe,LVA,Latvia,2007,All,Age20_24,[20-24],23,14.64968153,,13.19367163
EU,Europe,LVA,Latvia,2007,All,Age25_29,[25-29],29,10.66176471,,19.3104183
EU,Europe,LVA,Latvia,2007,All,Age30_34,[30-34],36,10.19830028,,23.91994791
EU,Europe,LVA,Latvia,2007,All,Age35_39,[35-39],35,6.36363636,,23.04754379
EU,Europe,LVA,Latvia,2007,All,Age40_44,[40-44],47,5.82403965,,30.86419753
EU,Europe,LVA,Latvia,2007,All,Age45_49,[45-49],45,3.44299923,,27.11937951
EU,Europe,LVA,Latvia,2007,All,Age50_54,[50-54],42,2.50896057,,28.69930643
EU,Europe,LVA,Latvia,2007,All,Age55_59,[55-59],42,1.98393954,,31.06371019
EU,Europe,LVA,Latvia,2007,All,Age60_64,[60-64],22,0.90126997,,19.71573495
EU,Europe,LVA,Latvia,2007,All,Age65_69,[65-69],25,0.70541761,,19.52697847
EU,Europe,LVA,Latvia,2007,All,Age70_74,[70-74],23,0.5796371,,23.21005096
EU,Europe,LVA,Latvia,2007,All,Age75_79,[75-79],29,0.56277896,,35.53442551
